directory,gender,category,cloth_id,file_name,cloth_fabric,cloth_type,clothes_color,image_id,masking_number,first_type,cloth_type_id,old_type_id,type_id
img,WOMEN,Blouses_Shirts,id_00001434,01_1_front.jpg,cotton,,Navy-cream,SE0001416,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001434,03_1_front.jpg,cotton,,Cream-blue,SE0001417,2,cotton,2,17,1
img,MEN,Sweaters,id_00001463,04_1_front.jpg,cotton,"shirt, joggers, sneakers",Green-navy,SE0001445,2,cotton,2,17,1
img,MEN,Sweaters,id_00001463,06_1_front.jpg,cotton,"shirt, joggers, sneakers",Black-charcoal,SE0001447,2,cotton,2,17,1
img,MEN,Sweaters,id_00001463,07_1_front.jpg,cotton,"shirt, joggers, sneakers",Cream-navy,SE0001448,2,cotton,2,17,1
img,MEN,Sweaters,id_00001463,08_1_front.jpg,cotton,"shirt, joggers, sneakers",Burgundy-navy,SE0001449,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00001481,01_1_front.jpg,cotton,tank,White-navy,SE0001470,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001488,01_1_front.jpg,cotton,shirt,Black-brown,SE0001475,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001495,01_1_front.jpg,cotton,"shirt, mini",Blue-cream,SE0001481,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001495,02_1_front.jpg,cotton,"shirt, mini",Purple-pink,SE0001482,2,cotton,2,17,1
img,MEN,Sweaters,id_00001496,01_1_front.jpg,"cotton, chambray",shirt,Blue-white,SE0001483,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001508,03_1_front.jpg,cotton,"skirt, shirt, cutoffs, skirts",White,SE0001489,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001508,04_1_front.jpg,cotton,"skirt, shirt, cutoffs, skirts",Periwinkle,SE0001490,2,cotton,2,17,1
img,MEN,Sweaters,id_00001509,01_1_front.jpg,cotton,long-sleeved,Grey-light blue,SE0001491,2,cotton,2,17,1
img,MEN,Sweaters,id_00001509,02_1_front.jpg,cotton,long-sleeved,Red-blue,SE0001492,2,cotton,2,17,1
img,MEN,Sweaters,id_00001509,04_1_front.jpg,cotton,long-sleeved,Pink-grey,SE0001493,2,cotton,2,17,1
img,MEN,Sweaters,id_00001509,05_1_front.jpg,cotton,long-sleeved,Khaki-olive,SE0001494,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001540,01_1_front.jpg,cotton,"dress, tee, shirt",Blue,SE0001526,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001540,02_1_front.jpg,cotton,"dress, tee, shirt",White,SE0001527,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001540,03_1_front.jpg,cotton,"dress, tee, shirt",Black,SE0001528,2,cotton,2,17,1
img,MEN,Sweaters,id_00001563,01_1_front.jpg,cotton,"dress, shirt, slip",Light blue-black,SE0001540,2,cotton,2,17,1
img,MEN,Sweaters,id_00001581,09_1_front.jpg,cotton,shirt,Blue-light blue,SE0001564,2,cotton,2,17,1
img,MEN,Pants,id_00001611,01_1_front.jpg,cotton,,Black-grey,SE0001591,7,cotton,7,17,1
img,WOMEN,Tees_Tanks,id_00001629,02_1_front.jpg,cotton,"top, crop, cropped",Mustard-black,SE0001609,2,cotton,2,17,1
img,MEN,Shorts,id_00001636,01_1_front.jpg,"cotton, rayon, denim","tee, shorts, boots",Light denim,SE0001619,7,cotton,7,17,1
img,WOMEN,Tees_Tanks,id_00001638,01_1_front.jpg,cotton,cami,Cream,SE0001620,2,cotton,2,17,1
img,WOMEN,Tees_Tanks,id_00001638,02_1_front.jpg,cotton,cami,Black,SE0001621,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001649,01_1_front.jpg,cotton,shirt,Blue,SE0001630,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001652,02_1_front.jpg,"cotton, chambray","sleeveless, shirt",Denim-cream,SE0001632,2,cotton,2,17,1
img,WOMEN,Dresses,id_00001662,01_1_front.jpg,"cotton, rayon","dress, cami, maxi",Cream-grey,SE0001646,5,cotton,5,17,1
img,MEN,Shirts_Polos,id_00001679,02_1_front.jpg,cotton,,Teal-grey,SE0001659,2,cotton,2,17,1
img,MEN,Shorts,id_00001682,01_1_front.jpg,cotton,shorts,White-blue,SE0001661,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00001706,01_1_front.jpg,"cotton, nylon, lace, leather","shirt, crop, cropped, bralette",Cream,SE0001674,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001723,05_1_front.jpg,cotton,shirt,Black-yellow,SE0001686,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001766,01_1_front.jpg,"cotton, semi-sheer, crochet",top,Cream-black,SE0001725,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001766,02_1_front.jpg,"cotton, semi-sheer, crochet",top,Black-cream,SE0001726,2,cotton,2,17,1
img,MEN,Sweaters,id_00001783,01_1_front.jpg,cotton,"dress, long-sleeved, shirt, jacket",Black,SE0001753,2,cotton,2,17,1
img,MEN,Sweaters,id_00001783,02_1_front.jpg,cotton,"dress, long-sleeved, shirt, jacket",White,SE0001754,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00001808,01_1_front.jpg,cotton,shirt,Black,SE0001790,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00001808,04_1_front.jpg,cotton,shirt,White,SE0001791,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00001808,05_1_front.jpg,cotton,shirt,Navy,SE0001792,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00001808,06_1_front.jpg,cotton,shirt,Olive,SE0001793,2,cotton,2,17,1
img,MEN,Shorts,id_00001809,01_1_front.jpg,cotton,shorts,Olive-green,SE0001794,7,cotton,7,17,1
img,WOMEN,Denim,id_00001830,02_1_front.jpg,"cotton, denim","dress, jeans",Light denim,SE0001815,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00001832,01_1_front.jpg,cotton,"top, shorts, pants",Black-rust,SE0001822,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001832,02_1_front.jpg,cotton,"top, shorts, pants",Cream-navy,SE0001823,2,cotton,2,17,1
img,MEN,Shorts,id_00001859,01_1_front.jpg,cotton,shorts,Blue-orange,SE0001845,7,cotton,7,17,1
img,MEN,Shorts,id_00001859,03_1_front.jpg,cotton,shorts,Coral-teal,SE0001846,7,cotton,7,17,1
img,MEN,Shirts_Polos,id_00001866,05_1_front.jpg,"cotton, textured",shirt,Navy,SE0001854,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001866,06_1_front.jpg,"cotton, textured",shirt,Red,SE0001855,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001866,07_1_front.jpg,"cotton, textured",shirt,Mint,SE0001856,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001866,08_1_front.jpg,"cotton, textured",shirt,Light blue,SE0001857,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001895,01_1_front.jpg,cotton,"long-sleeved, shirt",Black-cream,SE0001885,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001896,01_1_front.jpg,cotton,shirt,Blue-red,SE0001886,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001898,01_1_front.jpg,cotton,,Red-navy,SE0001888,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001898,02_1_front.jpg,cotton,,Blue-orange,SE0001889,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001910,01_1_front.jpg,cotton,shirt,Cream-black,SE0001901,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001910,03_1_front.jpg,cotton,shirt,Dark navy-blue,SE0001902,2,cotton,2,17,1
img,MEN,Shorts,id_00001918,02_1_front.jpg,cotton,"tee, shorts, tees",Tan-black,SE0001907,7,cotton,7,17,1
img,MEN,Shirts_Polos,id_00001919,11_1_front.jpg,cotton,shirt,Baby blue,SE0001908,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001919,12_1_front.jpg,cotton,shirt,Sage,SE0001909,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001919,13_1_front.jpg,cotton,shirt,Blue,SE0001910,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001919,14_1_front.jpg,cotton,shirt,Peach bud,SE0001911,2,cotton,2,17,1
img,MEN,Shorts,id_00001922,01_1_front.jpg,"cotton, mesh",shorts,Cream-rust,SE0001914,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00001932,01_1_front.jpg,"cotton, denim","jeans, shirt",Light denim,SE0001929,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00001948,02_1_front.jpg,"cotton, chambray",shirt,Blue-red,SE0001944,2,cotton,2,17,1
img,MEN,Sweaters,id_00001955,01_1_front.jpg,"cotton, chambray","long-sleeved, shirt",Green-blue,SE0001950,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00001977,03_1_front.jpg,"cotton, denim, nylon, lace, semi-sheer, gauze",top,Pink,SE0001970,2,cotton,2,17,1
img,WOMEN,Denim,id_00001988,07_1_front.jpg,cotton,"jeans, shirt, boyfriend, boots, sneakers",Burgundy,SE0001982,7,cotton,7,17,1
img,WOMEN,Denim,id_00001988,08_1_front.jpg,cotton,"jeans, shirt, boyfriend, boots, sneakers",Olive,SE0001983,7,cotton,7,17,1
img,MEN,Sweaters,id_00001993,01_1_front.jpg,"cotton, textured",,White-multi,SE0001986,2,cotton,2,17,1
img,WOMEN,Dresses,id_00002001,02_1_front.jpg,"cotton, rayon","dress, maxi, bodice, spaghetti",Cream,SE0001991,5,cotton,5,17,1
img,MEN,Pants,id_00002006,04_1_front.jpg,cotton,"dress, tee, pants, sneakers",Taupe,SE0001995,7,cotton,7,17,1
img,MEN,Pants,id_00002006,05_1_front.jpg,cotton,"dress, tee, pants, sneakers",Navy,SE0001996,7,cotton,7,17,1
img,MEN,Pants,id_00002006,06_1_front.jpg,cotton,"dress, tee, pants, sneakers",Wine,SE0001997,7,cotton,7,17,1
img,MEN,Pants,id_00002006,07_1_front.jpg,cotton,"dress, tee, pants, sneakers",Teal,SE0001998,7,cotton,7,17,1
img,MEN,Pants,id_00002006,08_1_front.jpg,cotton,"dress, tee, pants, sneakers",Olive,SE0001999,7,cotton,7,17,1
img,WOMEN,Tees_Tanks,id_00002016,04_1_front.jpg,"cotton, rayon",top,Cream-black,SE0002010,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002035,01_1_front.jpg,"cotton, chambray",shirt,Denim washed,SE0002019,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002035,02_1_front.jpg,"cotton, chambray",shirt,Light denim,SE0002020,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002061,02_1_front.jpg,"cotton, crochet",cami,Cream-multi,SE0002039,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002107,01_1_front.jpg,cotton,"top, shirt",Cream-navy,SE0002074,2,cotton,2,17,1
img,MEN,Shorts,id_00002110,01_1_front.jpg,"cotton, chambray","shorts, shirt",Black,SE0002077,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,02_1_front.jpg,"cotton, chambray","shorts, shirt",Khaki,SE0002078,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,03_1_front.jpg,"cotton, chambray","shorts, shirt",Navy,SE0002079,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,04_1_front.jpg,"cotton, chambray","shorts, shirt",Grey,SE0002080,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,09_1_front.jpg,"cotton, chambray","shorts, shirt",Charcoal,SE0002081,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,10_1_front.jpg,"cotton, chambray","shorts, shirt",Olive,SE0002082,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,12_1_front.jpg,"cotton, chambray","shorts, shirt",Light blue,SE0002083,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,15_1_front.jpg,"cotton, chambray","shorts, shirt",Tomato,SE0002084,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,16_1_front.jpg,"cotton, chambray","shorts, shirt",Foliage,SE0002085,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,17_1_front.jpg,"cotton, chambray","shorts, shirt",Cream,SE0002086,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,18_1_front.jpg,"cotton, chambray","shorts, shirt",Coral,SE0002087,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,20_1_front.jpg,"cotton, chambray","shorts, shirt",Mustard,SE0002088,7,cotton,7,17,1
img,MEN,Shorts,id_00002110,21_1_front.jpg,"cotton, chambray","shorts, shirt",Sky blue,SE0002089,7,cotton,7,17,1
img,WOMEN,Denim,id_00002132,02_1_front.jpg,cotton,jeans,Denim washed,SE0002128,7,cotton,7,17,1
img,MEN,Sweaters,id_00002179,01_1_front.jpg,cotton,"jeans, shirt",Cream-black,SE0002206,2,cotton,2,17,1
img,MEN,Sweaters,id_00002241,01_1_front.jpg,cotton,shirt,Burgundy-navy,SE0002285,2,cotton,2,17,1
img,MEN,Sweaters,id_00002241,02_1_front.jpg,cotton,shirt,Yellow-navy,SE0002286,2,cotton,2,17,1
img,MEN,Denim,id_00002243,01_1_front.jpg,cotton,jeans,Light denim,SE0002287,7,cotton,7,17,1
img,MEN,Sweaters,id_00002248,01_1_front.jpg,"cotton, chambray",long-sleeved,Blue-white,SE0002293,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002266,01_1_front.jpg,"cotton, chambray","shorts, shirt, mini",Denim washed,SE0002316,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002270,02_1_front.jpg,"cotton, nylon, mesh","top, sleeveless, cami, bodice",Peach,SE0002319,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002283,02_1_front.jpg,"cotton, semi-sheer",shirt,White-black,SE0002333,2,cotton,2,17,1
img,WOMEN,Dresses,id_00002290,02_1_front.jpg,"cotton, rayon, lace","dress, flare",Black,SE0002339,5,cotton,5,17,1
img,MEN,Shirts_Polos,id_00002313,03_1_front.jpg,cotton,long-sleeved,Teal-black,SE0002368,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002330,03_1_front.jpg,"cotton, semi-sheer","sleeveless, shirt",White,SE0002389,2,cotton,2,17,1
img,WOMEN,Denim,id_00002359,01_1_front.jpg,"cotton, denim",top,Royal,SE0002419,7,cotton,7,17,1
img,WOMEN,Denim,id_00002359,02_1_front.jpg,"cotton, denim",top,Olive,SE0002420,7,cotton,7,17,1
img,WOMEN,Denim,id_00002359,04_1_front.jpg,"cotton, denim",top,Coral,SE0002421,7,cotton,7,17,1
img,WOMEN,Denim,id_00002359,05_1_front.jpg,"cotton, denim",top,Black,SE0002422,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00002363,01_1_front.jpg,cotton,long-sleeved,Cream-red,SE0002425,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002366,01_1_front.jpg,cotton,"sleeveless, shirt, cutoffs",Blue-cream,SE0002426,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002376,01_1_front.jpg,cotton,"long-sleeved, shirt",Light blue,SE0002433,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002383,01_1_front.jpg,cotton,"tee, jeans, shirt, pants",Blue,SE0002444,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002383,02_1_front.jpg,cotton,"tee, jeans, shirt, pants",Black,SE0002445,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002392,01_1_front.jpg,cotton,shirt,Blue-white,SE0002453,2,cotton,2,17,1
img,WOMEN,Tees_Tanks,id_00002399,03_1_front.jpg,"cotton, denim, faux, crochet","cami, flare, flared",Cream,SE0002456,2,cotton,2,17,1
img,WOMEN,Tees_Tanks,id_00002399,04_1_front.jpg,"cotton, denim, faux, crochet","cami, flare, flared",Light blue,SE0002457,2,cotton,2,17,1
img,WOMEN,Dresses,id_00002420,02_1_front.jpg,"cotton, rayon","dress, maxi, bodice, halter",Black-multi,SE0002480,5,cotton,5,17,1
img,WOMEN,Denim,id_00002424,01_1_front.jpg,cotton,"tee, jeans, boyfriend",Light denim,SE0002486,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00002432,01_1_front.jpg,cotton,"cami, shirt, tank",Charcoal-grey,SE0002496,2,cotton,2,17,1
img,MEN,Shorts,id_00002435,02_1_front.jpg,"cotton, chambray",shorts,Pink,SE0002499,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00002436,02_1_front.jpg,"cotton, rayon, crochet","top, jeans",Cream-multi,SE0002500,2,cotton,2,17,1
img,MEN,Sweaters,id_00002456,01_1_front.jpg,"cotton, denim",shirt,White-aqua,SE0002520,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002461,01_1_front.jpg,cotton,shirt,White-black,SE0002524,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002461,02_1_front.jpg,cotton,shirt,Navy-white,SE0002525,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002468,01_1_front.jpg,cotton,shirt,White-black,SE0002528,2,cotton,2,17,1
img,MEN,Denim,id_00002476,01_1_front.jpg,cotton,"jeans, jacket, sneakers",Light denim,SE0002534,7,cotton,7,17,1
img,MEN,Pants,id_00002493,01_1_front.jpg,"cotton, denim","tee, jeans, cardigan, pants, tees, boots, sneakers",Black,SE0002549,7,cotton,7,17,1
img,MEN,Pants,id_00002493,03_1_front.jpg,"cotton, denim","tee, jeans, cardigan, pants, tees, boots, sneakers",Navy,SE0002550,7,cotton,7,17,1
img,MEN,Pants,id_00002493,04_1_front.jpg,"cotton, denim","tee, jeans, cardigan, pants, tees, boots, sneakers",Olive,SE0002551,7,cotton,7,17,1
img,MEN,Pants,id_00002493,05_1_front.jpg,"cotton, denim","tee, jeans, cardigan, pants, tees, boots, sneakers",Rust,SE0002552,7,cotton,7,17,1
img,MEN,Pants,id_00002493,06_1_front.jpg,"cotton, denim","tee, jeans, cardigan, pants, tees, boots, sneakers",Brown,SE0002553,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00002501,03_1_front.jpg,cotton,"shirt, bottoms",White,SE0002556,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002501,04_1_front.jpg,cotton,"shirt, bottoms",Light blue,SE0002557,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002541,01_1_front.jpg,cotton,,White-navy,SE0002599,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002541,02_1_front.jpg,cotton,,Blue-navy,SE0002600,2,cotton,2,17,1
img,WOMEN,Dresses,id_00002549,02_1_front.jpg,"cotton, lace, crochet","dress, maxi",Cream,SE0002609,5,cotton,5,17,1
img,WOMEN,Dresses,id_00002549,03_1_front.jpg,"cotton, lace, crochet","dress, maxi",Brick,SE0002610,5,cotton,5,17,1
img,WOMEN,Dresses,id_00002549,04_1_front.jpg,"cotton, lace, crochet","dress, maxi",Eggplant,SE0002611,5,cotton,5,17,1
img,WOMEN,Blouses_Shirts,id_00002550,01_1_front.jpg,"cotton, rayon, semi-sheer, crochet, gauze","top, bodice",Cream,SE0002612,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002550,02_1_front.jpg,"cotton, rayon, semi-sheer, crochet, gauze","top, bodice",Black,SE0002613,2,cotton,2,17,1
img,MEN,Denim,id_00002559,03_1_front.jpg,"cotton, denim","tee, joggers",Light denim,SE0002622,7,cotton,7,17,1
img,MEN,Shorts,id_00002587,01_1_front.jpg,cotton,shorts,White-black,SE0002655,7,cotton,7,17,1
img,MEN,Tees_Tanks,id_00002638,01_1_front.jpg,"cotton, denim",shirt,Black,SE0002691,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002638,02_1_front.jpg,"cotton, denim",shirt,White,SE0002692,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002638,03_1_front.jpg,"cotton, denim",shirt,Navy,SE0002693,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002638,05_1_front.jpg,"cotton, denim",shirt,Olive,SE0002694,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002638,08_1_front.jpg,"cotton, denim",shirt,Heather grey,SE0002695,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002638,09_1_front.jpg,"cotton, denim",shirt,Charcoal heather,SE0002696,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002638,12_1_front.jpg,"cotton, denim",shirt,Oatmeal,SE0002697,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002654,01_1_front.jpg,cotton,"cami, shirt",Navy-red,SE0002707,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002669,02_1_front.jpg,"cotton, rayon, crochet, chiffon",cami,Red,SE0002716,2,cotton,2,17,1
img,MEN,Sweaters,id_00002685,01_1_front.jpg,cotton,,Black-white,SE0002738,2,cotton,2,17,1
img,MEN,Shorts,id_00002705,01_1_front.jpg,cotton,"shorts, pants",Blue-red,SE0002760,7,cotton,7,17,1
img,MEN,Denim,id_00002707,01_1_front.jpg,"cotton, denim","dress, jeans",Cream,SE0002761,7,cotton,7,17,1
img,MEN,Shirts_Polos,id_00002750,01_1_front.jpg,cotton,shirt,White,SE0002794,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002770,01_1_front.jpg,cotton,"top, cami, crop",Green-multi,SE0002810,2,cotton,2,17,1
img,WOMEN,Denim,id_00002798,02_1_front.jpg,cotton,"top, jeans, halter, flare, flared",Medium denim,SE0002832,7,cotton,7,17,1
img,MEN,Sweaters,id_00002809,01_1_front.jpg,cotton,"shirt, joggers",White-black,SE0002838,2,cotton,2,17,1
img,MEN,Sweaters,id_00002809,04_1_front.jpg,cotton,"shirt, joggers",Grey-navy,SE0002839,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002816,02_1_front.jpg,cotton,shirt,Brown-cream,SE0002844,2,cotton,2,17,1
img,MEN,Sweaters,id_00002828,01_1_front.jpg,"cotton, rayon",shirt,Navy-yellow,SE0002860,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002829,01_1_front.jpg,cotton,"long-sleeved, jeans, shirt, boyfriend",White,SE0002861,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002829,02_1_front.jpg,cotton,"long-sleeved, jeans, shirt, boyfriend",Light blue,SE0002862,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002834,02_1_front.jpg,"cotton, chambray","skirt, shirt, trousers, skirts",Blue,SE0002868,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002836,02_1_front.jpg,cotton,shirt,Grey-blue,SE0002869,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002847,02_1_front.jpg,cotton,shirt,Royal-wine,SE0002877,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002874,01_1_front.jpg,cotton,"long-sleeved, shirt",Navy-taupe,SE0002907,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002874,02_1_front.jpg,cotton,"long-sleeved, shirt",Cream-navy,SE0002908,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002887,02_1_front.jpg,cotton,long-sleeved,Cream-blue,SE0002920,2,cotton,2,17,1
img,MEN,Pants,id_00002888,01_1_front.jpg,cotton,joggers,Burgundy-navy,SE0002921,7,cotton,7,17,1
img,MEN,Pants,id_00002898,05_1_front.jpg,"cotton, denim, faux, leather","dress, trousers",Grey,SE0002925,7,cotton,7,17,1
img,MEN,Pants,id_00002898,08_1_front.jpg,"cotton, denim, faux, leather","dress, trousers",Dusty blue,SE0002926,7,cotton,7,17,1
img,MEN,Pants,id_00002898,10_1_front.jpg,"cotton, denim, faux, leather","dress, trousers",Faded rose,SE0002927,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00002910,04_1_front.jpg,"cotton, chambray","tee, shorts, long-sleeved, shirt",Light denim,SE0002944,2,cotton,2,17,1
img,MEN,Tees_Tanks,id_00002913,01_1_front.jpg,cotton,,Blue,SE0002947,2,cotton,2,17,1
img,WOMEN,Dresses,id_00002914,01_1_front.jpg,cotton,"dress, shirt",White-navy,SE0002948,5,cotton,5,17,1
img,MEN,Sweaters,id_00002921,01_1_front.jpg,cotton,shirt,White-black,SE0002952,2,cotton,2,17,1
img,WOMEN,Tees_Tanks,id_00002924,02_1_front.jpg,cotton,top,Cream-blue,SE0002955,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00002932,01_1_front.jpg,cotton,shirt,Indigo-red,SE0002970,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00002940,01_1_front.jpg,"cotton, chambray",shirt,Navy-cream,SE0002974,2,cotton,2,17,1
img,WOMEN,Dresses,id_00002942,05_1_front.jpg,"cotton, rayon, crochet","dress, cami, bodice",Black,SE0002978,5,cotton,5,17,1
img,MEN,Shirts_Polos,id_00003009,05_1_front.jpg,cotton,"long-sleeved, shirt",Grey,SE0003045,2,cotton,2,17,1
img,MEN,Shirts_Polos,id_00003009,08_1_front.jpg,cotton,"long-sleeved, shirt",Rust,SE0003047,2,cotton,2,17,1
img,MEN,Sweaters,id_00003010,01_1_front.jpg,"cotton, chambray","long-sleeved, shirt",Light blue,SE0003049,2,cotton,2,17,1
img,MEN,Shorts,id_00003028,01_1_front.jpg,"cotton, denim, lace",shorts,Black,SE0003055,7,cotton,7,17,1
img,WOMEN,Denim,id_00003098,02_1_front.jpg,cotton,"jeans, boyfriend",Denim,SE0003114,7,cotton,7,17,1
img,WOMEN,Blouses_Shirts,id_00003099,01_1_front.jpg,"cotton, denim","sleeveless, shirt",Grey,SE0003115,2,cotton,2,17,1
img,MEN,Shorts,id_00003104,05_1_front.jpg,cotton,shorts,Cream-black,SE0003117,7,cotton,7,17,1
img,MEN,Shorts,id_00003104,06_1_front.jpg,cotton,shorts,Black-yellow,SE0003118,7,cotton,7,17,1
img,WOMEN,Dresses,id_00003110,02_1_front.jpg,"cotton, rayon","dress, sleeveless, halter, mini",Blush,SE0003121,5,cotton,5,17,1
img,WOMEN,Blouses_Shirts,id_00003113,02_1_front.jpg,cotton,"long-sleeved, shirt, sweater",White,SE0003125,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00003115,01_1_front.jpg,cotton,"top, long-sleeved",Blue-white,SE0003131,2,cotton,2,17,1
img,WOMEN,Blouses_Shirts,id_00003115,02_1_front.jpg,cotton,"top, long-sleeved",Pink-white,SE0003132,2,cotton,2,17,1
img,MEN,Shorts,id_00003125,04_1_front.jpg,cotton,shorts,Navy-white,SE0003142,7,cotton,7,17,1
img,MEN,Shorts,id_00003125,05_1_front.jpg,cotton,shorts,Khaki-white,SE0003143,7,cotton,7,17,1
img,MEN,Shorts,id_00003125,06_1_front.jpg,cotton,shorts,Olive-white,SE0003144,7,cotton,7,17,1
img,MEN,Shorts,id_00003125,07_1_front.jpg,cotton,shorts,Black-white,SE0003145,7,cotton,7,17,1
img,MEN,Shorts,id_00003125,08_1_front.jpg,cotton,shorts,Grey-white,SE0003146,7,cotton,7,17,1
img,MEN,Shirts_Polos,id_00003136,02_1_front.jpg,"cotton, chambray","jeans, shirt",Denim washed,SE0003155,2,cotton,2,17,1
img,WOMEN,Dresses,id_00003138,02_1_front.jpg,"cotton, rayon, nylon, crochet, mesh","dress, slip",Cream,SE0003158,5,cotton,5,17,1
img,MEN,Sweaters,id_00003152,03_1_front.jpg,cotton,shirt,Red-black,SE0003173,2,cotton,2,17,1
